index,x(A/Hz/V/nm),yai0(V),yai1(V),yai3(V),yai4(V),yext(V),lambda(nm),freq(THz)
1218,131.5565,0.5545,-0.034385356358293546,-0.04878535635829355,-0.0026486238759999003,,780.2360050875001,384.2330474948789
1219,131.574,0.3876,-0.04010632205905504,-0.04860632205905503,-0.002333035421347107,,780.23602215,384.23303909232357
1220,131.5934,0.2615,-0.04442956403589918,-0.04842956403589918,-0.0023266116487604682,,780.2360410650001,384.23302977749114
1221,131.6131,0.2243,-0.04555316542475639,-0.048253165424756383,-0.0024216349312370378,,780.2360602725,384.2330203186155
1222,131.6309,0.2329,-0.044974490537530915,-0.04797449053753092,-0.0027074935316472315,,780.2360776275001,384.2330117720175
1223,131.6485,0.2121,-0.04549557604229673,-0.047695576042296725,-0.003192387428682164,,780.2360947875001,384.2330033214491
1224,131.6683,0.181,-0.04631929723515826,-0.04741929723515827,-0.003787893062846215,,780.2361140925001,384.23299381456013
1225,131.6884,0.1817,-0.045843377840032895,-0.0470433778400329,-0.004084845752073574,,780.2361336900001,384.23298416362786
1226,131.7077,0.2203,-0.044066500012872656,-0.04656650001287266,-0.004377939627799254,,780.2361525075,384.2329748968127
1227,131.7273,0.216,-0.04378998159772554,-0.04608998159772554,-0.004572480558588221,,780.2361716175001,384.2329654859543
1228,131.7452,0.1671,-0.04511142651450442,-0.045711426514504425,-0.004458821510686162,,780.23618907,384.23295689134414
1229,131.7663,0.1498,-0.04513670515942253,-0.04513670515942253,-0.004260597716790437,,780.2362096425001,384.23294676026796
1230,131.7853,0.1537,-0.044459467920249275,-0.04455946792024927,-0.0036522445374531087,,780.2362281675,384.2329376374984
1231,131.8031,0.1488,-0.0440807930330238,-0.0440807930330238,-0.0029381031378633016,,780.2362455225001,384.23292909090407
1232,131.8227,0.1349,-0.04400427461787663,-0.04350427461787663,-0.002732644068652035,,780.2362646325,384.2329196800479
1233,131.843,0.1294,-0.04362859483075994,-0.04292859483075995,-0.00233056146125471,,780.236284425,384.23290993309024
1234,131.8632,0.127,-0.043052795239638904,-0.0422527952396389,-0.0022279965021698156,,780.23630412,384.2329002341476
1235,131.8826,0.126,-0.04247603721648305,-0.04167603721648304,-0.0022215727295831766,,780.236323035,384.23289091932196
1236,131.9035,0.1259,-0.04190107625339247,-0.04100107625339247,-0.002222384232312191,,780.2363434125001,384.2328808842783
1237,131.9217,0.1265,-0.04112288058218439,-0.040222880582184393,-0.002610172239473074,,780.2363611575,384.23287214562833
1238,131.9405,0.1273,-0.04034540373500243,-0.03954540373500243,-0.0031008543567603297,,780.2363794875,384.2328631188914
1239,131.9568,0.1283,-0.03956493178771167,-0.03876493178771167,-0.0036794776818551145,,780.2363953800001,384.2328552925187
1240,131.9765,0.1295,-0.03868853317656888,-0.037988533176568876,-0.003974500964331662,,780.2364145875,384.23284583365165
1241,131.9942,0.1307,-0.03790973848533908,-0.03720973848533908,-0.0041598772130543304,,780.2364318450001,384.23283733507594
1242,132.0148,0.1321,-0.036934418110235435,-0.03633441811023543,-0.003859241660720103,,780.23645193,384.2328274440788
1243,132.0361,0.1336,-0.03605993636316226,-0.035459936363162255,-0.0033619825701998174,,780.2364726975001,384.2328172169803
1244,132.0557,0.1352,-0.03498341794801511,-0.034483417948015106,-0.00265652350098855,,780.2364918075001,384.2328078061296
1245,132.0735,0.1367,-0.03410474306078961,-0.03360474306078961,-0.0020423821013987875,,780.2365091625,384.23279925954114
1246,132.0972,0.1383,-0.03313313660982086,-0.03273313660982086,-0.0016566994513832478,,780.2365322700001,384.2327878800952
1247,132.1172,0.1397,-0.032157097410691136,-0.03175709741069114,-0.0015531697889228924,,780.23655177,384.23277827718783
1248,132.1377,0.1409,-0.03128165723158314,-0.030981657231583137,-0.0017520518849009625,,780.2365717575001,384.2327684342082
1249,132.1555,0.1422,-0.03040298234435767,-0.030202982344357664,-0.0020379104853112118,,780.2365891125,384.23275988762146
1250,132.1746,0.1434,-0.029525864909188765,-0.029325864909188766,-0.0022300396576615533,,780.236607735,384.2327507168463
1251,132.1933,0.1447,-0.028548268258002447,-0.028448268258002445,-0.002620239423261117,,780.2366259675,384.2327417381295
1252,132.2118,0.1457,-0.02757043199880744,-0.027470431998807436,-0.0031094744854853196,,780.236644005,384.2327328554423
1253,132.2307,0.147,-0.026593074955629854,-0.02649307495562985,-0.0034006389544603,,780.2366624325001,384.2327237806973
1254,132.2499,0.1481,-0.025616077324465254,-0.025616077324465254,-0.0034932504784982443,,780.2366811525001,384.2327145619093
1255,132.2714,0.149,-0.02454183518540079,-0.024541835185400783,-0.0033969560913533203,,780.2367021150001,384.2327042387878
1256,132.2887,0.1498,-0.02366256127815356,-0.023562561278153565,-0.003080402933325066,,780.2367189825001,384.2326959322765
1257,132.3069,0.1506,-0.022784365606945516,-0.022684365606945513,-0.002368190940486181,,780.2367367275001,384.2326871936349
1258,132.3264,0.1512,-0.021907727387794014,-0.02180772738779401,-0.0015622495195872221,,780.23675574,384.2326778308051
1259,132.3458,0.1517,-0.021130969364638125,-0.020930969364638126,-0.0010558257470005827,,780.2367746550001,384.2326685159902
1260,132.3667,0.1523,-0.02025600840154755,-0.020156008401547548,-0.0009566372497296083,,780.2367950325,384.2326584809582
1261,132.3861,0.1525,-0.019379250378391687,-0.01927925037839169,-0.0010502134771429583,,780.2368139475001,384.2326491661443
1262,132.4054,0.1528,-0.018602372551231476,-0.018502372551231473,-0.0014433073528685725,,780.236832765,384.2326398993453
1263,132.4223,0.1532,-0.01772261942796685,-0.01792261942796685,-0.0022248247880897187,,780.2368492425,384.2326317848948
1264,132.4431,0.1534,-0.016847538660871894,-0.017047538660871893,-0.002125153939130764,,780.2368695225,384.2326217978793
1265,132.4616,0.1535,-0.016069702401676912,-0.01626970240167691,-0.002514389001355033,,780.23688756,384.23261291519754
1266,132.4833,0.1535,-0.015395699870621157,-0.01549569987062116,-0.002719059317585537,,780.2369087175,384.2326024960525
1267,132.5006,0.1534,-0.014616425963373883,-0.014816425963373882,-0.0027025061595572497,,780.2369255850001,384.2325941895456
1268,132.5212,0.153,-0.014041105588270264,-0.014141105588270267,-0.002101870607223,,780.2369456700001,384.23258429856094
1269,132.5423,0.153,-0.013366384233188401,-0.013466384233188397,-0.0014036468133274416,,780.2369662425001,384.2325741675043
1270,132.5615,0.1527,-0.012789386602023826,-0.012989386602023832,-0.000796258337365352,,780.2369849625001,384.2325649487235
1271,132.5788,0.1523,-0.012210112694776606,-0.012410112694776605,-0.0006797051793371867,,780.23700183,384.2325566422182
1272,132.5969,0.152,-0.011731797219564175,-0.011931797219564173,-0.00046701083481048844,,780.2370194775001,384.2325479515974
1273,132.6162,0.1518,-0.011254919392403959,-0.011354919392403962,-0.00046010471053614665,,780.237038295,384.23253868480333
1274,132.6351,0.1514,-0.010777562349226347,-0.01087756234922635,-0.0003512691795111156,,780.2370567225,384.2325296100676
1275,132.654,0.1512,-0.010300205306048735,-0.010400205306048738,-0.000242433648486029,,780.23707515,384.2325205353323
1276,132.6721,0.1506,-0.00982188983083633,-0.009921889830836333,-0.00022973930395936426,,780.2370927975,384.23251184471314
1277,132.6936,0.15,-0.009347647691771863,-0.009447647691771865,-0.00043344491681446273,,780.23711376,384.2325015216025
1278,132.7127,0.1496,-0.008970530256602965,-0.009070530256602968,-0.0009255740891648268,,780.2371323825,384.23249235083966
1279,132.732,0.1493,-0.008593652429442752,-0.008693652429442741,-0.0014186679648905964,,780.2371512000001,384.2324830840482
1280,132.7489,0.1485,-0.008313899306178096,-0.00831389930617811,-0.0019001854001114982,,780.2371676775001,384.2324749696043
1281,132.7689,0.1475,-0.007937860107048347,-0.007837860107048358,-0.002196655737651154,,780.2371871775,384.2324653667126
1282,132.7896,0.1471,-0.00756265953594909,-0.00756265953594909,-0.002296502537004641,,780.2372073600001,384.23245542772
1283,132.8077,0.1466,-0.007284344060736664,-0.00728434406073665,-0.0018838081924780758,,780.2372250075,384.2324467371039
1284,132.8244,0.1463,-0.007104351329463299,-0.007004351329463296,-0.00146436092432356,,780.23724129,384.2324387186904
1285,132.8432,0.1458,-0.006826874482281364,-0.006726874482281361,-0.0010550430416108036,,780.23725962,384.23242969197383
1286,132.8651,0.1454,-0.006653111559234287,-0.006553111559234284,-0.0008606780612167575,,780.2372809725,384.23241917680986
1287,132.884,0.145,-0.006475754516056656,-0.006375754516056639,-0.00025184253019155944,,780.2372994000001,384.2324101020797
1288,132.9034,0.1445,-0.0062989964929008185,-0.0061989964929008295,5.458124239493545e-05,,780.237318315,384.23240078727787
1289,132.9219,0.1448,-0.006221160233705808,-0.006121160233705805,6.534618017084437e-05,,780.2373363525,384.2323919046064
1290,132.9395,0.1449,-0.006142245738471622,-0.005942245738471616,-0.0006195477168641217,,780.2373535125,384.23238345406526
1291,132.9594,0.1439,-0.006066086735337525,-0.0058660867353375196,-0.0020155357027158427,,780.237372915,384.2323738991925
1292,132.9794,0.1433,-0.006090047536207802,-0.005790047536207807,-0.0022120060402555097,,780.237392415,384.23236429630583
1293,132.9971,0.1434,-0.006011252844977943,-0.005811252844977952,-0.0021973822889780337,,780.2374096725,384.2323557977515
1294,133.0161,0.1423,-0.006034015605804688,-0.005834015605804696,-0.001789029109640683,,780.2374281975001,384.2323466750099
1295,133.0378,0.1418,-0.006060013074748932,-0.00586001307474894,-0.0010936994258712307,,780.2374493550001,384.2323362558793
1296,133.0575,0.142,-0.0061836144636061435,-0.005883614463606149,-0.00018872270834779936,,780.2374685625001,384.23232679703773
1297,133.0752,0.1412,-0.006204819772376316,-0.00600481977237631,2.5901042929710183e-05,,780.2374858200001,384.2323182984851
1298,133.0949,0.1405,-0.006328421161233486,-0.006028421161233491,0.0001308777604531186,,780.2375050275001,384.23230883964436
1299,133.1141,0.1402,-0.006451423530068945,-0.006151423530068936,3.8266236415063215e-05,,780.2375237475001,384.2322996208763
1300,133.1335,0.1396,-0.006574665506913088,-0.0062746655069130935,-5.530999099828682e-05,,780.2375426625,384.23229030607973
1301,133.1524,0.1391,-0.0067973084637354825,-0.006397308463735471,-0.00014647445997323372,,780.2375610900001,384.2322812313557
1302,133.1711,0.1388,-0.006919711812549148,-0.006619711812549153,-0.00033667422557276394,,780.2375793225001,384.23227225266095
1303,133.1882,0.1386,-0.007140198297293246,-0.0067401982972932345,-0.0005191563641690489,,780.2375959950001,384.23226404219713
1304,133.2095,0.1384,-0.0073657165502200445,-0.007065716550220036,-0.0010218972736487641,,780.2376167625,384.2322538151287
1305,133.2272,0.1383,-0.0075869218589902365,-0.007286921858990228,-0.0016072735223713885,,780.2376340200001,384.23224531657917
1306,133.2454,0.138,-0.007908726187782156,-0.007508726187782158,-0.0017950615295324046,,780.237651765,384.2322365779582
1307,133.2655,0.1372,-0.008232806792656769,-0.007732806792656768,-0.0020920142187597635,,780.2376713625,384.2322269270639
1308,133.2859,0.1366,-0.008457246809544433,-0.008057246809544436,-0.002090413963050153,,780.2376912525001,384.2322171321269
1309,133.3039,0.1361,-0.008778811530327654,-0.008378811530327643,-0.0016772372668357738,,780.2377088025,384.2322084895359
1310,133.3218,0.1356,-0.009200256447106536,-0.008700256447106536,-0.001063578218933714,,780.2377262550001,384.23219989495965
1311,133.3412,0.1354,-0.009523498423950671,-0.009123498423950674,-0.00045715444634703006,,780.23774517,384.232190580168
1312,133.361,0.1349,-0.009847219616812217,-0.009447219616812205,-0.0001526600805113465,,780.2377644750001,384.23218107331917
1313,133.3812,0.1344,-0.010271420025691202,-0.009771420025691202,4.990487857359227e-05,,780.23778417,384.2321713744134
1314,133.3998,0.1344,-0.01069370357050052,-0.01019370357050052,-0.00013981253533823512,,780.2378023050001,384.2321624437381
1315,133.417,0.134,-0.011114309859248939,-0.010614309859248952,-0.0005227770256222564,,780.2378190750001,384.2321541852646
1316,133.4361,0.1337,-0.011537192424080037,-0.011037192424080036,-0.0008149061979726979,,780.2378376975,384.23214501451827
1317,133.458,0.133,-0.012063429501032966,-0.011563429501032965,-0.0012205412175785302,,780.2378590500001,384.23213449936986
1318,133.4762,0.1321,-0.012485233829824902,-0.011985233829824901,-0.0013083292247395573,,780.237876795,384.23212576075383
1319,133.4963,0.1314,-0.0130093144346995,-0.012409314434699503,-0.001605281913966805,,780.2378963925,384.23211610986516
1320,133.516,0.131,-0.013432915823556685,-0.012832915823556681,-0.002000305196443286,,780.2379156000001,384.23210665103437
1321,133.535,0.1306,-0.013855678584383427,-0.013255678584383424,-0.0023919520171059028,,780.237934125,384.23209752830473
1322,133.5535,0.1304,-0.014277842325188445,-0.013677842325188448,-0.0023811870793301604,,780.2379521625,384.23208864564725
1323,133.5724,0.1302,-0.014800485282010806,-0.01420048528201081,-0.0021723515483050293,,780.23797059,384.2320795709328
1324,133.5906,0.1299,-0.01532228961080273,-0.014622289610802731,-0.0015601395554660225,,780.2379883350001,384.2320708323192
1325,133.6086,0.1292,-0.01574385433158597,-0.01504385433158597,-0.0011469628592517545,,780.238005885,384.23206218973485
1326,133.6317,0.1286,-0.016271529056591114,-0.015571529056591114,-0.0005583860991100198,,780.2380284075001,384.23205109841865
1327,133.6493,0.1281,-0.016692614561356962,-0.015992614561356956,-0.00044327999614490743,,780.2380455675001,384.2320426478925
1328,133.6688,0.1277,-0.017315976342205455,-0.016515976342205453,-0.0003373385752459823,,780.23806458,384.23203328509413
1329,133.6859,0.127,-0.017736462826949524,-0.016936462826949522,-0.0006198207138423673,,780.2380812525,384.2320250746405
1330,133.709,0.1266,-0.01826413755195467,-0.017464137551954667,-0.0010312439537006335,,780.238103775,384.23201398332657
1331,133.7265,0.1264,-0.018785103252716095,-0.0179851032527161,-0.0015156554990477522,,780.2381208375001,384.23200558081635
1332,133.7434,0.126,-0.019305350129451504,-0.01850535012945151,-0.001997172934268765,,780.238137315,384.2319974663926
1333,133.7641,0.1256,-0.019830149558352217,-0.019030149558352222,-0.00239701973362233,,780.2381574975001,384.23198752742434
1334,133.7807,0.1249,-0.020250037023074506,-0.019450037023074504,-0.0025770901137801006,,780.2381736825,384.2319795570444
1335,133.8007,0.1244,-0.020773997823944783,-0.019873997823944778,-0.0025735604513197896,,780.2381931825,384.2319699541774
1336,133.8196,0.1242,-0.021296640780767172,-0.02029664078076717,-0.0023647249202947696,,780.23821161,384.23196087946855
1337,133.8393,0.1238,-0.021720242169624378,-0.020720242169624377,-0.0018597482027711831,,780.2382308175,384.23195142064543
1338,133.8573,0.1238,-0.02224180689040759,-0.021141806890407587,-0.0013465715065569261,,780.2382483675001,384.2319427780663
1339,133.878,0.1236,-0.022666606319308273,-0.021566606319308276,-0.0008464183059103125,,780.23826855,384.2319328391009
1340,133.8968,0.1231,-0.023089129472126366,-0.021989129472126362,-0.0006371004231976451,,780.23828688,384.2319238124081
1341,133.9166,0.1227,-0.023512850664987872,-0.02241285066498787,-0.0005326060573617175,,780.238306185,384.2319143055725
1342,133.9354,0.1225,-0.024035373817805905,-0.022835373817805905,-0.000923288174648984,,780.238324515,384.23190527888056
1343,133.9541,0.122,-0.024457777166619635,-0.023257777166619635,-0.0015134879402486368,,780.2383427475,384.2318963002034
1344,133.9739,0.1216,-0.024881498359481148,-0.02368149835948114,-0.001908993574412654,,780.2383620525001,384.2318867933692
1345,133.9919,0.1214,-0.025203063080264383,-0.024103063080264386,-0.002395816878198398,,780.2383796025,384.2318781507931
1346,134.0109,0.1212,-0.025625825841091132,-0.024425825841091126,-0.00278746369886107,,780.2383981275001,384.2318690280742
1347,134.03,0.1209,-0.02584870840592223,-0.024748708405922228,-0.002779592871211378,,780.23841675,384.2318598573414
1348,134.0498,0.121,-0.026172429598783797,-0.025072429598783794,-0.002275098505375661,,780.2384360550001,384.23185035050903
1349,134.0671,0.1211,-0.026393155691536573,-0.02539315569153657,-0.0016585453473473843,,780.2384529225001,384.23184204403464
1350,134.0863,0.1213,-0.026616158060372,-0.025616158060372,-0.0011511568713853393,,780.2384716425,384.2318328252889
1351,134.1071,0.1214,-0.026841077293277067,-0.025841077293277066,-0.0008514860224266285,,780.2384919225001,384.2318228383148
1352,134.1289,0.1215,-0.02706719456622561,-0.02606719456622561,-0.000756638690344702,,780.2385131775001,384.2318123711984
1353,134.1465,0.122,-0.027288280070991454,-0.026388280070991456,-0.0007415325873796341,,780.2385303375,384.23180392068275
1354,134.1638,0.1229,-0.027509006163744236,-0.02660900616374423,-0.0011249794293514692,,780.238547205,384.23179561421034
1355,134.1833,0.1246,-0.02763236794459273,-0.02673236794459273,-0.0017190380084525225,,780.2385662175001,384.23178625142396
1356,134.2042,0.1275,-0.027757406981502128,-0.026957406981502126,-0.0022198495111813155,,780.238586595,384.2317762164381
1357,134.2231,0.1332,-0.027680049938324514,-0.027180049938324513,-0.0027110139801562183,,780.2386050225001,384.2317671417383
1358,134.2407,0.147,-0.02730113544309036,-0.02730113544309036,-0.0027959078771912504,,780.2386221825001,384.2317586912247
1359,134.2595,0.1975,-0.02572365859590839,-0.027323658595908393,-0.002386589994478383,,780.2386405125001,384.2317496645401
1360,134.2786,0.2003,-0.02574654116073949,-0.02744654116073949,-0.0018787191668288572,,780.238659135,384.23174049381305
1361,134.2993,0.1518,-0.027371340589640178,-0.027571340589640177,-0.0012785659661822546,,780.2386793175001,384.2317305548581
1362,134.3194,0.138,-0.027995421194514807,-0.02759542119451481,-0.000875518655409635,,780.2386989150001,384.23172090398924
1363,134.3379,0.1339,-0.028117584935319774,-0.027617584935319774,-0.0005647537176336481,,780.2387169525,384.2317120213492
1364,134.357,0.1323,-0.028240467500150877,-0.027640467500150874,-0.0004568828899840227,,780.2387355750001,384.231702850624
1365,134.3755,0.1323,-0.02826263124095587,-0.027662631240955866,-0.0006461179522081473,-0.027662631240955866,780.2387536125001,384.23169396798477
1366,134.3981,0.1335,-0.02818970694593926,-0.027589706945939256,-0.0009551294336279659,,780.2387756475,384.23168311676125
1367,134.4167,0.1349,-0.02801199049074858,-0.027611990490748577,-0.0013448468475397157,,780.2387937825,384.2316741861087
1368,134.435,0.1372,-0.027933914623544887,-0.02753391462354489,-0.0016331172063885346,,780.238811625,384.2316653994993
1369,134.4547,0.1404,-0.027657516012402066,-0.02735751601240207,-0.0021281404888651156,,780.2388308325001,384.23165594069076
1370,134.4746,0.1453,-0.02738135700926799,-0.02728135700926799,-0.0025241284747170023,,780.2388502350001,384.23164638585416
1371,134.4915,0.1514,-0.027101603886003342,-0.027101603886003342,-0.0026056459099380036,,780.2388667125001,384.2316382714456
1372,134.5122,0.1598,-0.026626403314904054,-0.02702640331490405,-0.00220549270929149,,780.2388868950001,384.2316283324959
1373,134.531,0.1722,-0.026148926467722114,-0.026848926467722113,-0.0016961748265786891,,780.238905225,384.23161930581745
1374,134.5498,0.1922,-0.025371449620540144,-0.026671449620540147,-0.0010868569438659548,,780.238923555,384.23161027913943
1375,134.5687,0.224,-0.023994092577362534,-0.026394092577362534,-0.0005780214128409122,,780.2389419825,384.2316012044475
1376,134.5884,0.278,-0.021817693966219742,-0.026217693966219743,-0.00017304469531737032,,780.23896119,384.2315917456421
1377,134.6071,0.3866,-0.017640097315033423,-0.025940097315033418,3.675553908311091e-05,,780.2389794225,384.2315827669796
1378,134.6266,0.4746,-0.014063459095881914,-0.025563459095881917,0.000242696959982025,,780.2389984350001,384.2315734042036
1379,134.6459,0.319,-0.01958658126872173,-0.02538658126872173,-5.039691574382221e-05,,780.2390172525,384.2315641374565
1380,134.6653,0.2404,-0.022209823245565842,-0.025209823245565838,-0.0007439731431571617,,780.2390361675001,384.2315548226956
1381,134.6843,0.2046,-0.023232586006392615,-0.02503258600639261,-0.0012356199638198229,,780.2390546925001,384.2315456999921
1382,134.7033,0.1879,-0.02355534876721936,-0.02475534876721936,-0.001627266784482495,,780.2390732175,384.2315365772891
1383,134.7231,0.1799,-0.02357906996008087,-0.024479069960080868,-0.0020227724186466234,,780.2390925225001,384.2315270704726
1384,134.7423,0.1781,-0.023302072328916325,-0.02410207232891632,-0.0022153839426846678,,780.2391112425,384.23151785174207
1385,134.7613,0.1821,-0.02282483508974307,-0.02382483508974307,-0.0021070307633473395,,780.2391297675,384.23150872904034
1386,134.7816,0.1959,-0.022049155302626383,-0.02344915530262638,-0.002004948155950037,,780.2391495600001,384.23149898215416
1387,134.7988,0.2321,-0.020369761591374803,-0.023069761591374804,-0.0017879126462341244,,780.2391663300001,384.23149072370916
1388,134.8179,0.3418,-0.015992644156205903,-0.022692644156205907,-0.0013800418185844765,,780.2391849525001,384.2314815529945
1389,134.836,0.3232,-0.016314328680993473,-0.02231432868099347,-0.0006673474740577778,,780.2392026,384.23147286242244
1390,134.8554,0.2283,-0.019337570657837616,-0.022037570657837617,-0.00016092370147113844,,780.239221515,384.23146354766595
1391,134.8751,0.1957,-0.02016117204669482,-0.02166117204669482,4.4053016052258975e-05,,780.2392407225001,384.2314540888673
1392,134.8952,0.1839,-0.020185252651569396,-0.021385252651569396,0.0003471003268250006,,780.2392603200001,384.2314444380124
1393,134.9138,0.1813,-0.020007536196378774,-0.021107536196378777,0.00025738291291305115,,780.2392784550001,384.2314355073709
1394,134.9328,0.1842,-0.01953029895720549,-0.02073029895720549,-0.000234263907749388,,780.2392969800001,384.2314263846731
1395,134.9504,0.1936,-0.01875138446197134,-0.020351384461971336,-0.000719157804784265,,780.23931414,384.2314179341745
1396,134.9691,0.2128,-0.017673787810785012,-0.019973787810785015,-0.0013093575703838067,,780.2393323725,384.23140895552007
1397,134.9899,0.2015,-0.01769870704369008,-0.01959870704369008,-0.001609686721425141,,780.2393526525001,384.23139896856804
1398,135.0076,0.1845,-0.01791991235246025,-0.019219912352460254,-0.0016950629701476538,,780.23936991,384.2313904700564
1399,135.0256,0.1763,-0.017941477073243464,-0.01884147707324347,-0.0016818862739332863,,780.2393874600001,384.23138182750256
1400,135.0458,0.1721,-0.017665677482122458,-0.018465677482122453,-0.0014793213148483475,,780.2394071550001,384.231372128637
1401,135.0672,0.1701,-0.017391315539053633,-0.018091315539053632,-0.0008825445760157757,,780.2394280200001,384.23136185360187
1402,135.0858,0.17,-0.016913599083862953,-0.017713599083862948,-0.0002722619899274692,,780.2394461550001,384.2313529229642
1403,135.1048,0.1712,-0.0165363618446897,-0.017336361844689695,0.00043609118940973746,,780.2394646800001,384.23134380027034
1404,135.1222,0.1735,-0.016057207741446804,-0.0169572077414468,0.0007521619957504555,,780.2394816450001,384.23133544580367
1405,135.1419,0.178,-0.015480809130304009,-0.016580809130304006,0.0008571387132739194,,780.2395008525001,384.23132598701136
1406,135.1604,0.1878,-0.014802972871109002,-0.016202972871109,0.0006679036510496283,,780.23951889,384.2313171043897
1407,135.1798,0.2106,-0.013526214847953147,-0.015826214847953143,0.00037432742363630034,,780.239537805,384.2313077896407
1408,135.1981,0.222,-0.012748138980749418,-0.01544813898074942,-0.00011394293521244103,,780.2395556475001,384.2312990030481
1409,135.2193,0.1968,-0.013373537429671886,-0.015073537429671886,-0.0007162014930044425,,780.2395763175001,384.2312888240452
1410,135.2382,0.1817,-0.013496180386494278,-0.01469618038649427,-0.0011073659619793563,,780.2395947450001,384.2312797493684
1411,135.2555,0.1753,-0.013316906479247048,-0.014316906479247049,-0.0012908128039512134,,780.2396116125001,384.23127144291874
1412,135.2762,0.1717,-0.013041705908147738,-0.013941705908147736,-0.0013906596033045893,,780.239631795,384.23126150398804
1413,135.2951,0.1698,-0.01276434886497016,-0.013564348864970155,-0.0012818240722795027,,780.2396502225,384.23125242931263
1414,135.3177,0.1688,-0.01239142456995354,-0.013091424569953547,-0.0007908355536993539,,780.2396722575,384.231241578114
1415,135.3364,0.1686,-0.01201382791876722,-0.012813827918767215,-0.00028103531929879466,,780.23969049,384.23123259946783
1416,135.3568,0.1692,-0.011638267935654867,-0.012438267935654876,0.00012056493641082744,,780.23971038,384.2312228045816
1417,135.3752,0.1717,-0.01116031187245553,-0.012060311872455529,0.0005318122258742841,,780.23972832,384.23121396997874
1418,135.3922,0.1781,-0.010580678553195236,-0.01168067855319524,0.0009498124389655804,,780.2397448950001,384.23120580757427
1419,135.4134,0.1779,-0.010206077002117703,-0.011306077002117706,0.001147553881173713,,780.2397655650001,384.2311956285762
1420,135.4315,0.1706,-0.010127761526905268,-0.010927761526905264,0.0010602482257002777,,780.2397832125,384.23118693801706
1421,135.45,0.1682,-0.009949925267710269,-0.010649925267710261,0.0007710131634762196,,780.23980125,384.2311780554017
1422,135.4696,0.1676,-0.00967340685256314,-0.010273406852563144,7.647223268725245e-05,,780.2398203600001,384.2311686446313
1423,135.4911,0.1666,-0.00929916471349862,-0.009999164713498612,-0.0006272333801677354,,780.2398413225001,384.2311583215929
1424,135.5072,0.166,-0.009018453158199213,-0.009618453158199217,-0.0009048920018872031,,780.23985702,384.23115059131794
1425,135.5246,0.1659,-0.00873929905495631,-0.009339299054956327,-0.00038882119554650707,,780.239873985,384.2311422368596
1426,135.5446,0.166,-0.00836325985582656,-0.009063259855826553,0.0003147084669137823,,780.239893485,384.2311326340345
1427,135.563,0.1659,-0.008085303792627202,-0.008785303792627194,0.00072595575637735,,780.2399114250001,384.23112379943575
1428,135.5823,0.1661,-0.007908425965467009,-0.008508425965467012,0.0012328618806515812,,780.2399302425,384.2311145327104
1429,135.6021,0.1661,-0.0076321471583285505,-0.008232147158328554,0.0015373562464873203,,780.2399495475,384.23110502591487
1430,135.621,0.1656,-0.007354790115150972,-0.007954790115150975,0.0015461917775123624,,780.239967975,384.23109595124686
1431,135.6402,0.1648,-0.007077792483986364,-0.007577792483986365,0.00125358025347444,,780.2399866950001,384.2310867325369
1432,135.6617,0.1642,-0.006803550344921902,-0.0073035503449219025,0.0006498746406193301,,780.2400076575001,384.23107640950286
1433,135.6803,0.164,-0.006525833889731214,-0.007025833889731228,0.00016015722670759125,,780.2400257925001,384.23106747887846
1434,135.6986,0.1637,-0.0062477580225275275,-0.006847758022527531,-0.00012811313214122766,,780.240043635,384.2310586922969
1435,135.7175,0.164,-0.00607040097934991,-0.006570400979349925,-0.000519277601116197,,780.2400620625001,384.2310496176311
1436,135.7379,0.1641,-0.005894840996237563,-0.0063948409962375635,-0.0008176773454065533,,780.2400819525001,384.23103982275416
1437,135.7563,0.164,-0.005616884933038219,-0.006216884933038222,-0.0007064300559431191,,780.2400998925001,384.23103098815966
1438,135.7751,0.1639,-0.005439408085856259,-0.006039408085856249,-0.0004971121732302297,,780.2401182225001,384.23102196150927
1439,135.7935,0.164,-0.005261452022656862,-0.005861452022656852,-8.586488376666201e-05,,780.2401361625001,384.23101312691557
1440,135.8109,0.1644,-0.005082297919414003,-0.005582297919413989,0.000530205922573801,,780.2401531275001,384.23100477246334
1441,135.8313,0.1645,-0.0049067379363016694,-0.005406737936301656,0.001031806178283412,,780.2401730175001,384.2309949775887
1442,135.8515,0.1641,-0.004730938345180596,-0.005230938345180611,0.0013343711373684508,,780.2401927125001,384.2309852787427
1443,135.87,0.1637,-0.004553102085985625,-0.005053102085985625,0.0014451360751443487,,780.2402107500001,384.23097639613667
1444,135.8875,0.1633,-0.004374067786747052,-0.004874067786747052,0.0013607245297972415,,780.2402278125,384.2309679936719
1445,135.9093,0.1628,-0.00420018505969566,-0.004700185059695647,0.00105557186187899,,780.2402490675,384.230957526602
1446,135.9289,0.1625,-0.004023666644548507,-0.004523666644548521,0.00036103093109013384,,780.2402681775001,384.2309481158424
1447,135.9452,0.1622,-0.003943194697257749,-0.00434319469725776,-0.00011759239400466193,,780.24028407,384.2309402895478
1448,135.9635,0.1618,-0.003765118830054065,-0.004165118830054063,-0.00040586275285348083,,780.2403019125001,384.230931502972
1449,135.9817,0.1616,-0.003686923158845959,-0.00408692315884597,-0.0005936507600143859,,780.2403196575001,384.23092276441065
1450,136.0021,0.1615,-0.0035113631757336533,-0.003911363175733665,-0.0007920505043049197,,780.2403395475001,384.2309129695402
